City,Location Name,Screen Aspect Ratio (AR),Digital Projector,Maximum AR for digital projection,Film Projector,Height,Width,Commercial films shown?
Helsinki,Finnkino Itis & IMAX,1.90:1,IMAX CoLa,1.90:1,No,43 ft 7.62 in,76 ft 5.32 in,Yes
