City,Location Name,Screen Aspect Ratio (AR),Digital Projector,Maximum AR for digital projection,Film Projector,Height,Width,Commercial films shown?
Krakow,Cinema City Zakopianka & IMAX,1.90:1,IMAX CoLa,1.90:1,No,24.1 m,17.4 m,Yes
